Num	Station	Date	Time	Lon	Lat	Bottle	Depth	MLD	Label	Chla	sample	C2	C3	Chlphyllide_a	Peridinin	19_But	Fucoxanthin	Neox	Pras	19_Hex	Diadino_diatox	Diatox	Violaxanthin	Alloxanthin	Zeaxanthin	Lutein	Chl_b	Div_a	Chl_a	alpha-beta-Carotene
186	Stn33	23/03/2022	19:52	-152.00008	-26.1698	17	50	24	lower	0.10	3_21_21246_SO289	2.934696438	1.807226163	0	1.239053836	4.514443766	2.119456724	0.210732203	0	10.85543346	2.601094923	0	0.370546337	0	24.32052325	0	2.870021754	13.10090646	26.30489819	2.65761925
187	Stn33	23/03/2022	19:52	-152.00008	-26.1698	20	25	24	lower	0.09	3_22_21249_SO289	2.397455415	0.898250393	0	1.402307551	3.031369589	1.831734776	0.129158447	0	8.459387974	3.586754636	0	0.410186178	0	29.36286524	0	2.498898251	14.47916362	26.14955431	3.561757758
188	Stn33	23/03/2022	19:52	-152.00008	-26.1698	23	5	24	upper	0.07	3_23_21252_SO289	1.563135378	0.662292081	0	0.93347637	2.050215354	1.236349756	0	0	7.71538363	3.694915525	0	0.346417739	0	26.13183126	0	1.674179356	12.50382755	21.00841138	3.436509133
189	Stn34	25/03/2022	00:56	-155.99866	-26.16858	2	225	21	lower	0.03	3_24_21279_SO289	1.218856893	2.697432522	0	0	3.173154884	0.190865054	0	0	7.979007216	0.352395154	0	0	0	0.314423008	0	4.15658323	1.388208471	10.11214731	0.718222581
190	Stn34	25/03/2022	00:56	-155.99866	-26.16858	5	150	21	lower	0.27	3_25_21282_SO289	12.74940969	18.91688514	0	0.958592326	24.56004866	2.344506564	0.385209403	0.37029015	29.94471027	1.789888257	0	0.168900191	0	9.731681457	0	68.98773555	47.24386893	55.99037526	13.20785885
191	Stn34	25/03/2022	00:56	-155.99866	-26.16858	8	100	21	lower	0.46	3_26_21285_SO289	18.59797927	17.46627778	0	2.658105358	24.28498519	3.011109889	0.736429741	0	40.91730977	2.370816902	0	0.225774745	0	31.88982316	0	60.80652411	84.56130094	73.53683716	15.05527606
192	Stn34	25/03/2022	00:56	-155.99866	-26.16858	11	50	21	lower	0.17	3_27_21288_SO289	7.801794693	5.705901002	0	2.109740316	9.559164533	3.18488255	0.358018151	0	23.6294608	2.555737131	0	0.39984535	0	32.62862078	0	6.944133094	27.60494837	53.5122704	5.898427408
193	Stn34_1	25/03/2022	00:56	-155.99866	-26.16858	14	25	21	lower	0.13	3_28_21291_SO289_1	3.92866174	2.222834554	0	1.82090682	4.307437237	2.150792778	0.215264078	0	14.50808471	3.201213403	0	0.358482038	0	34.88938008	0	3.587527192	22.40538618	34.06469522	4.663554251
194	Stn34_2	25/03/2022	00:56	-155.99866	-26.16858	14	25	21	lower	0.13	3_28_21291_SO289_2	3.996684505	2.088767331	0	1.49439939	4.443551119	1.959927723	0.27191252	0	14.47586405	2.227765404	0	0.330906496	0	35.09578046	0	3.84319005	22.10187107	34.96716923	5.080397329
195	Stn34_3	25/03/2022	00:56	-155.99866	-26.16858	14	25	21	lower	0.13	3_28_21291_SO289_3	3.998072725	2.276461443	0	1.410679537	4.661900472	2.316019243	0.206200327	0	14.71019612	2.902898694	0	0.303330955	0	35.55487663	0	5.319436871	22.19640856	35.08552647	4.726178563
196	Stn34	25/03/2022	00:56	-155.99866	-26.16858	17	5	21	upper	0.10	3_29_21294_SO289	3.029095377	1.646345496	0	1.067428136	3.198676237	1.737726615	0	0	11.30359356	2.065524071	0	0.380887165	0	27.60556855	0	2.738066731	17.48943647	27.61422524	4.068623285
197	Stn35	26/03/2022	02:52	-159.99968	-26.17006	2	200	14	lower	0.06	3_30_21321_SO289	1.803297385	4.263337685	0	0	4.443551119	0.150982804	0	0	9.707206283	0.425665433	0	0.236115573	0	0.563260849	0	10.45743559	4.846290504	12.834364	2.062688284
198	Stn35	26/03/2022	02:52	-159.99968	-26.17006	5	135	14	lower	0.34	3_31_21324_SO289	15.82709276	20.44257013	0	0.619526918	30.24280325	2.942740317	0.328560961	0.40566819	28.76133328	2.13704982	0	0.510147515	0	15.52825287	0	83.27186681	63.32519429	66.82006338	17.04751199
199	Stn35	26/03/2022	02:52	-159.99968	-26.17006	8	75	14	lower	0.36	3_32_21327_SO289	11.14740416	8.513268647	0	2.599501461	12.16801395	3.76602391	0.464517221	0	28.24873186	3.731550665	0	0.470507675	0	43.29971331	0	19.9994332	81.84956754	61.54576855	12.42701196
200	Stn35	26/03/2022	02:52	-159.99968	-26.17006	11	50	14	lower	0.23	3_33_21330_SO289	5.98461511	4.885409598	0	1.779046893	6.522123532	3.239008461	0.376145652	0	18.27790199	4.785247066	0	0.230945159	0	36.51936439	0	8.131728303	42.75085011	45.24945508	7.483605311
201	Stn35	26/03/2022	02:52	-159.99968	-26.17006	14	25	14	lower	0.12	3_34_21333_SO289	1.593676211	2.378352532	0	0.707432765	1.90843006	1.179375113	0.183540951	0	7.10612023	2.529569174	0	0.506700573	0	24.31087837	0	2.639100463	15.46931948	17.64262716	3.113602524
202	Stn35	26/03/2022	02:52	-159.99968	-26.17006	17	5	14	upper	0.11	3_35_21336_SO289	2.222539734	0.922382493	0	0.88743045	2.288414648	1.24204722	0.294571896	0	9.02764326	3.832733432	0	0.086173567	0	30.03221974	0	2.944246454	20.56936852	23.14623916	3.712447509
203	Stn36	27/03/2022	02:30	-163.99968	-26.1701	2	200	29	lower	0.06	3_36_21363_SO289	2.578756908	5.557890788	0	0	6.333832661	0.278036258	0	0	12.00014565	0.584766612	0	0	0	0.728381153	0	11.26236123	4.80449498	16.53450744	1.980493874
204	Stn36	27/03/2022	02:30	-163.99968	-26.1701	5	125	29	lower	0.45	3_37_21366_SO289	19.66552022	22.099641	0	1.142776004	31.44230684	3.21052114	0.414666592	0	38.22249088	2.306269275	0	0.189581847	0	22.31824667	0	95.88181871	82.96411485	74.53547644	20.10240422
205	Stn36	27/03/2022	02:30	-163.99968	-26.1701	8	75	29	lower	0.23	3_38_21369_SO289	8.291836246	7.019759785	0	1.938114616	10.28794095	2.917101728	0.48491066	0	22.37578419	3.120965002	0	0.39984535	0	35.8095014	0	18.83657956	45.920344	47.3724882	8.305549409
206	Stn36	27/03/2022	02:30	-163.99968	-26.1701	11	50	29	lower	0.11	3_39_21372_SO289	3.302574657	1.825995574	0	1.4316095	3.828202943	2.07387701	0.389741278	0	11.1219862	2.346393476	0	0.306777898	0	32.3990727	0	3.801954105	21.08683691	28.10244889	4.051010197
207	Stn36	27/03/2022	02:30	-163.99968	-26.1701	14	25	29	upper	0.09	3_40_21375_SO289	1.332690908	0.675698803	0	0.950220341	2.316771707	1.900104348	0	0	8.44767137	3.258782909	0	0.341247324	0	28.70508459	0	2.383437606	15.33995239	21.18594725	3.029451104
208	Stn36	27/03/2022	02:30	-163.99968	-26.1701	17	5	29	upper	0.07	3_41_21378_SO289	1.445136704	0.56576368	0	0.548365042	2.157972177	1.373088899	0.215264078	0	7.28772759	3.103519697	0	0.306777898	0	24.16620521	0	1.575213089	13.14568738	18.5524985	2.953127723
209	Stn37	28/03/2022	08:07	-167.99996	-26.1701	2	200	27	lower	0.09	3_42_21405_SO289	0.726316545	2.327406988	0	0	1.415584377	0	0	0	6.469908641	0.213530529	0	0.074453962	0	0	0	1.167801955	0.489604708	7.858921215	0.275546974
210	Stn37	28/03/2022	08:07	-167.99996	-26.1701	5	120	27	lower	0.03	3_43_21408_SO289	18.38696988	25.9232382	0	1.548817295	37.38878207	3.868578268	0.654855985	0.66982422	41.98644987	3.206446995	0	0.272308471	0	15.58226418	0	84.43472045	66.03195203	88.32409574	17.95752153
211	Stn37	28/03/2022	08:07	-167.99996	-26.1701	8	75	27	lower	0.42	3_44_21411_SO289	10.19230901	9.617982563	0	2.674849329	13.22006083	3.019656085	0.557420665	0	26.59083242	3.284950866	0	0.34814121	0	39.74461144	0	20.56024205	50.42331413	54.54789631	7.203752916
212	Stn37	28/03/2022	08:07	-167.99996	-26.1701	11	50	27	lower	0.27	3_45_21414_SO289	5.445985868	3.906718872	0	1.770674908	6.017367885	2.475548244	0.342156587	0	16.11911774	2.70227769	0	0.332629968	0	30.09780491	0	4.560695488	24.82853143	43.04505135	4.499165432
213	Stn37	28/03/2022	08:07	-167.99996	-26.1701	14	25	27	upper	0.16	3_46_21417_SO289	2.196163559	1.252187861	0	1.226495858	2.71377053	1.156585255	0	0	9.311770903	2.442342651	0	0.243009458	0	35.09385149	0	1.426763688	17.53421739	22.39910904	4.622457046
214	Stn37	28/03/2022	08:07	-167.99996	-26.1701	17	5	27	upper	0.17	3_47_21420_SO289	2.457148862	0.946514593	0	0.908360414	2.503928295	1.714936758	0	0	9.294195997	2.567948845	0	0.461890318	0	37.61695145	0	2.515392629	16.65352599	21.71115754	3.712447509
215	Stn38	29/03/2022	09:27	-172	-26.17006	2	180	15	lower	0.07	3_48_21447_SO289	2.823083574	5.853911216	0	0	7.622377415	0.749786303	0.157709261	0	10.23796844	0.552667251	0	0.115817274	0	1.262321575	0	16.28984761	7.483389032	16.85998987	3.007532595
216	Stn38	29/03/2022	09:27	-172	-26.17006	5	105	15	lower	0.56	3_49_21450_SO289	21.80754321	29.85408917	0	1.536259317	42.90706572	4.37280386	0.584611917	0.660390076	53.51558805	3.994974765	0	0.148218535	0	23.3637514	0	80.5173057	75.26179688	104.1099936	18.34109544
217	Stn38	29/03/2022	09:27	-172	-26.17006	8	75	15	lower	0.35	3_50_21453_SO289	12.36348461	12.02582988	0	2.871590986	15.64742506	2.660715834	0.618600982	0	32.30560594	3.41230159	0	0.370546337	0	37.20029274	0	23.84262325	73.06753188	63.70578832	9.544336585
218	Stn38	29/03/2022	09:27	-172	-26.17006	11	50	15	lower	0.22	3_51_21456_SO289	4.553360604	2.946797557	0	2.092996345	5.526790767	2.367296422	0.321763148	0	14.73948763	2.674365203	0	0.330906496	0	28.23827252	0	5.839009775	29.57530878	34.21264177	5.579434817
219	Stn38	29/03/2022	09:27	-172	-26.17006	14	25	15	lower	0.13	3_52_21459_SO289	2.464089961	1.069856438	0	1.113474056	2.608849413	1.284778202	0.185806888	0	10.0645627	2.714489404	0	0.256797229	0	42.43746126	0	6.284357978	21.35552243	24.34460629	4.726178563
220	Stn38	29/03/2022	09:27	-172	-26.17006	17	5	15	upper	0.11	3_53_21462_SO289	2.254468787	1.13152736	0	1.356261632	2.770484648	1.922894205	0.181275013	0	9.51681147	3.232614952	0	0.29643707	0	44.70014953	0	3.043212722	23.70403281	23.64186013	5.009944978
221	Stn39	30/03/2022	09:15	-175.39666	-26.16672	2	180	13	lower	0.09	3_54_21489_SO289	3.260650423	6.546770623	0	0	8.488969133	0.870572547	0	0	12.15480483	1.025783913	0	0	0	1.705214352	0	19.41718166	9.147248934	19.02000963	3.315957332
222	Stn39	30/03/2022	09:15	-175.39666	-26.16672	5	115	13	lower	0.60	3_55_21492_SO289	28.6153726	36.78268324	0	1.728814981	58.6112049	7.457980785	1.108043517	1.528331319	63.18764452	5.28941637	0	1.956139966	0	29.73901546	0	111.9803315	93.69660829	134.8384939	24.76595848
223	Stn39	30/03/2022	09:15	-175.39666	-26.16672	8	75	13	lower	0.39	3_56_21495_SO289	11.91786609	10.63689346	0	2.578571497	15.35534736	4.204728662	1.568028863	0	30.04137225	3.387878163	0	0.356758567	0	39.4089697	0	27.20747634	71.04243923	61.64933115	13.80083281
224	Stn39	30/03/2022	09:15	-175.39666	-26.16672	11	50	13	lower	0.20	3_57_21498_SO289	7.167378292	4.863958843	0	2.566013519	8.033554768	5.475263204	0.262848769	0	17.9849869	4.411917546	0	0.391227993	0	42.59370827	0	5.278200927	37.88465698	49.92456634	7.538401584
225	Stn39	30/03/2022	09:15	-175.39666	-26.16672	14	25	13	lower	0.15	3_58_21501_SO289	3.692664392	1.949337419	0	1.239053836	3.910438413	3.085176925	0.269646582	0	10.49514789	3.066884558	0	0.334353439	0	44.6557831	0	1.855617513	26.54015765	29.93698622	5.31719551
226	Stn39	30/03/2022	09:15	-175.39666	-26.16672	17	5	13	upper	0.12	3_59_21504_SO289	1.856049734	0.906294426	0	0.874872472	2.447214177	1.774760133	0	0	8.093244104	3.466382034	0	0.267138057	0	40.10532986	0	2.309212905	21.70879411	22.8133594	4.017741031
227	Stn40	30/03/2022	10:43	-177.1833	-25.875	2	150	19	lower	0.06	3_60_21531_SO289	1.932401817	4.485353006	0	0	5.29709859	0.608489189	0	0	9.642764962	0.41170919	0	0	0	1.012326349	0	9.309426884	4.545760785	14.9366846	1.858376465
228	Stn40	30/03/2022	10:43	-177.1833	-25.875	5	100	19	lower	0.34	3_61_21534_SO289	14.53188378	23.96585675	0	1.059056151	31.79109866	3.552368999	0.423730343	0.558973029	35.77372068	3.192490751	0	0.267138057	0	13.07073807	0	71.19798219	50.89102595	82.45061734	13.87128516
229	Stn40	30/03/2022	10:43	-177.1833	-25.875	8	80	19	lower	0.71	3_62_21537_SO289	38.96732687	52.05562126	0	3.40739805	68.93317432	7.529199088	0.861056312	1.110870449	107.7693221	9.746965834	0.544567631	3.571032608	0	48.37484788	0	102.4960642	110.9273106	198.8253807	28.57234245
230	Stn40	30/03/2022	10:43	-177.1833	-25.875	11	50	19	lower	0.28	3_63_21540_SO289	7.503327458	6.990264996	0	1.971602557	10.35316218	3.874275732	0.299103772	0	22.89131476	3.89844258	0.275052804	0.344694267	0	37.24465918	0	10.16878397	36.93430638	53.40131048	8.115719463
231	Stn40	30/03/2022	10:43	-177.1833	-25.875	14	25	19	lower	0.12	3_64_21543_SO289	2.334985529	1.359441639	0	1.15114799	3.289418825	2.085271938	0	0	8.389088351	2.851541062	0.239978956	0.234392102	0	39.81212559	0	3.340111524	20.11160802	24.67008872	5.166505759
232	Stn40	30/03/2022	10:43	-177.1833	-25.875	17	5	19	upper	0.18	3_65_21546_SO289	1.956001552	0.514818136	0	1.155333983	2.277071824	1.42721481	0	0	7.524988817	3.805170773	0.260284868	0.363652452	0	35.25395645	0	1.542224333	18.1661259	24.77365131	4.843599149
233	Stn41	31/03/2022	17:16	-178.71486	-25.71828	2	150	20	lower	0.19	3_66_21570_SO289	3.054083332	6.38374488	0	0	8.175907203	0.809039932	0.063446255	0	10.9222181	0.558249749	0	0	0	1.378060106	0	28.4626985	6.806699599	19.52302793	2.93238342
234	Stn41	31/03/2022	17:16	-178.71486	-25.71828	5	90	20	lower	0.64	3_67_21573_SO289	30.28817733	45.66061474	0	2.804615103	56.73963902	10.10730169	0.734163803	1.188702137	62.84786301	5.528417044	0	0.541169999	0	29.92419711	0	216.5711818	94.00509906	151.0682314	29.29643606
235	Stn41	31/03/2022	17:16	-178.71486	-25.71828	8	75	20	lower	0.76	3_68_21576_SO289	27.47564423	31.98575801	0	3.394840072	38.83499207	6.89678055	0.625398795	0.504726701	68.99029257	5.043437575	0	0.437761719	0	45.35407223	0	69.22690403	95.28384307	123.7868859	22.44298789
236	Stn41	31/03/2022	17:16	-178.71486	-25.71828	11	50	20	lower	0.23	3_69_21579_SO289	7.819841549	5.941859314	0	3.457629962	7.664913003	7.173107569	0.126892509	0	20.10569219	3.52569607	0	0.370546337	0	38.54478868	0	5.937976042	33.93398484	55.10269591	7.393582862
237	Stn41	31/03/2022	17:16	-178.71486	-25.71828	14	25	20	lower	0.20	3_70_21582_SO289	4.836557422	2.702795211	0	1.946486601	4.693093237	4.08223318	0.126892509	0	13.40672395	2.911621346	0	0.294713598	0	40.02238392	0	3.801954105	25.66941757	37.3417115	6.04520314
238	Stn41	31/03/2022	17:16	-178.71486	-25.71828	17	5	20	upper	1.18	3_71_21585_SO289	3.249822309	1.295089372	0	1.779046893	2.991669707	1.820339848	0	0	10.71776336	3.234359482	0	0.355035095	0	47.71706723	0	3.612268759	29.24691538	31.03179076	6.859319199
239	Stn42	01/04/2022	12:12	178.99976	-25.71844	2	150	28	lower	0.25	3_72_21612_SO289	9.261091238	14.86966381	0	0.445389622	19.92480382	2.026018309	0.222968266	0.301892606	21.65697054	1.776629826	0	0.220604331	0	7.989044979	0	158.3196368	43.87335847	50.75750547	17.20289857
240	Stn42	01/04/2022	12:12	178.99976	-25.71844	5	100	28	lower	0.57	3_73_21615_SO289	22.86536662	26.45950709	0	2.118112301	32.99343795	3.862880804	0.6979088	0.450480373	54.77805211	4.399705833	0	0.334353439	0	44.07323249	0	98.35597539	102.0557131	96.85321487	26.35309339
241	Stn42	01/04/2022	12:12	178.99976	-25.71844	8	75	28	lower	0.33	3_74_21618_SO289	11.6152342	11.54586923	0	1.950672594	15.78353895	3.552368999	0.396539091	0	33.02031878	3.680959281	0	0.387781051	0	47.28883467	0	30.34965533	66.26083228	67.33787634	13.99066275
242	Stn42	01/04/2022	12:12	178.99976	-25.71844	11	50	28	lower	0.19	3_75_21621_SO289	6.056802535	5.057015644	0	2.092996345	7.670584415	2.868673281	0.308167522	0	19.32360889	3.257038378	0	0.356758567	0	41.65236823	0	9.146132543	34.25740259	45.74507605	7.156784682
243	Stn42	01/04/2022	12:12	178.99976	-25.71844	14	25	28	upper	0.09	3_76_21624_SO289	1.894919885	0.970646693	0	1.234867844	2.194836354	1.179375113	0.20393439	0	8.872398259	3.145388429	0	0.189581847	0	38.51971199	0	2.614358896	17.61880357	22.1771892	4.491337392
244	Stn42	01/04/2022	12:12	178.99976	-25.71844	17	5	28	upper	0.10	3_77_21627_SO289	2.003201022	1.080581816	0	1.025568209	1.919772883	1.105308077	0	0	9.144809298	3.541396844	0	0.29643707	0	39.22764601	0	3.001976777	19.09657387	22.00705066	4.824029051
245	Stn43	02/04/2022	17:20	175.49948	-25.71884	2	150	27	lower	0.05	3_78_21654_SO289	2.105651635	6.07914415	0	0.328181827	4.312541508	0.376032645	0	0	15.64400945	0.650360957	0	0	0	0.243822505	0	3.905868686	0.636884173	18.35720904	0.757754178
246	Stn43	02/04/2022	17:20	175.49948	-25.71884	5	90	27	lower	0.61	3_79_21657_SO289	30.29928309	33.36933175	0	3.717161509	41.69905502	5.241667167	0.6979088	0.391516974	69.96277069	5.282438248	0	0.363652452	0	53.93608428	0	116.9368921	124.3566104	130.8439368	26.33156628
247	Stn43	02/04/2022	17:20	175.49948	-25.71884	8	75	27	lower	0.33	3_80_21660_SO289	14.20426393	13.31287522	0	3.512047867	15.89129577	3.660620821	0.577814104	0	39.28284353	3.904259181	0	0.368822866	0	46.8297385	0	42.15138271	64.62384093	74.48369514	12.82819896
248	Stn43	02/04/2022	17:20	175.49948	-25.71884	11	50	27	lower	0.17	3_81_21663_SO289	6.284470565	5.094554466	0	3.177168452	7.506113473	2.401481208	0.376145652	0	21.60834664	3.072118149	0	0.367099395	0	33.32112299	0	6.729706181	25.00267945	47.31330958	5.350464676
249	Stn43wdh	02/04/2022	17:20	175.49948	-25.71884	14	25	27	upper	0.14	5_5_21666_SO289 wdh	4.309033937	2.407847321	1.318018687	1.645095127	4.253558825	3.253252122	0	0	13.55318149	3.585010106	0	0.363652452	0	38.83027705	0	7.331750975	23.5298848	42.41627847	0
250	Stn43wdh	02/04/2022	17:20	175.49948	-25.71884	17	5	27	upper	0.13	5_6_21669_SO289 wdh	3.494148975	1.477420795	1.308433097	1.498585383	3.204347648	2.025448563	0	0	11.67852488	3.120965002	0	0.34814121	0	42.22527395	0	5.426650328	23.98266964	36.18772834	5.516810505
251	Stn44wdh	03/04/2022	15:57	171.99912	-25.83288	2	135	32	lower	0.18	5_7_21696_SO289 wdh	5.872724603	13.96873208	0	0	18.34361422	2.431677768	0.186713263	0.211324824	21.42498178	1.631484891	0	0.02343921	0	4.646516213	0	40.88626393	21.85706871	41.25933638	5.969662563
252	Stn44wdh	03/04/2022	15:57	171.99912	-25.83288	4	100	32	lower	0.54	5_8_21698_SO289_ wdh	18.19956022	36.03995083	5.137876483	1.611607186	49.2590469	6.876839425	1.706251061	1.075492409	52.466952	4.739889274	0	2.240512737	0	19.32833463	0	123.2212501	80.60565314	106.7878263	23.5682685
253	Stn44wdh	03/04/2022	15:57	171.99912	-25.83288	8	50	32	lower	0.31	5_10_21702_SO289 wdh	10.91557147	8.368476046	3.129695283	4.194364676	9.357829415	4.774475094	0.439591907	0	27.29968695	4.479954234	0	0.342970796	0	53.37475241	0	14.87792886	61.67825163	71.88723303	12.01799692
254	Stn44wdh	03/04/2022	15:57	171.99912	-25.83288	10	25	32	upper	0.27	5_11_21704_SO289 wdh	6.564890944	3.630540393	5.022849397	2.80042911	4.769657296	3.469755766	0	0	16.75767264	3.530929661	0	0.370546337	0	58.94370471	0	7.900807012	58.51870905	80.11306171	13.14719155
255	Stn1wdh	23/02/2022	16:33	-71.72918	-33.6076	18	15	7	lower	1.39	1_2_20018_SO289 wdh	108.8392006	40.61700582	74.71009199	7.451066989	9.068587415	319.6733276	2.959314589	7.948266272	19.98852615	39.13679645	0	3.76750834	0	14.03136787	0	35.28147432	0	624.7339348	16.29797726
256	Stn43	02/04/2022	17:20	175.49948	-25.71884	14	25	27	upper	0.14	5_5_21666_SO289	4.256281589	2.257692032	1.05441495	2.197646162	4.106102119	3.173487622	0	0	13.29541621	3.515228887	0	0.339523853	0	38.03361017	0	8.123481114	23.16168613	40.66311175	6.415077984
257	Stn43	02/04/2022	17:20	175.49948	-25.71884	17	5	27	upper	0.13	5_6_21669_SO289	3.024930718	1.640982807	0.925009479	1.243239829	3.088083707	2.056784617	0	0	11.67559573	3.157600142	0	0.387781051	0	42.24842166	0	3.191662123	25.06238734	37.94089506	6.859319199
258	Stn44	03/04/2022	15:57	171.99912	-25.83288	2	135	32	lower	0.18	5_7_21696_SO289	7.710727481	14.70878315	0	0	18.93797817	2.527395169	0	0	22.3740267	1.623111145	0	0	0	4.646516213	0	43.19547683	22.75666761	42.85715922	8.379132976
259	Stn44_1	03/04/2022	15:57	171.99912	-25.83288	4	100	32	lower	0.54	5_8_21698_SO289_1	24.29106824	40.48561994	1.308433097	1.318587697	51.83953926	7.230082212	0.731897865	1.169833849	50.38139652	4.720699438	0	0.279202356	0	19.53280603	0	151.764771	98.26923763	129.8600922	31.68203096
260	Stn44_2	03/04/2022	15:57	171.99912	-25.83288	4	100	32	lower	0.54	5_8_21698_SO289_2	39.20471244	49.90786435	10.04569879	4.696683799	52.55697284	13.44601578	1.987227331	2.728826135	97.71061774	9.137850576	0	0.611832324	0	49.81965054	0	116.5327798	159.370313	196.5839903	37.07946387
261	Stn44_3	03/04/2022	15:57	171.99912	-25.83288	4	100	32	lower	0.54	5_8_21698_SO289_3	39.5892493	50.90264315	10.11759072	4.968773324	53.71677655	13.91320785	2.043875773	2.853828543	99.70829869	9.174485716	0	0.613555796	0	50.80535703	0	118.677049	161.8929714	200.5119714	36.76829932
262	Stn44	03/04/2022	15:57	171.99912	-25.83288	6	75	32	lower	0.91	5_9_21700_SO289	39.11864282	50.39855039	10.05528439	4.679939828	53.0163572	13.49444422	1.975897643	2.759487103	98.38139331	9.169252124	0	0.604938439	0	50.16493716	0	116.4832967	161.2610629	199.0177112	36.65674976
263	Stn44	03/04/2022	15:57	171.99912	-25.83288	8	50	32	lower	0.31	5_10_21702_SO289	10.48522337	9.001273338	2.655208556	3.964135078	8.994859062	4.623492289	0.444123782	0	27.17080431	4.553224514	0	0.370546337	0	52.92144316	0	13.31096296	62.74304235	73.17436809	14.11395437
264	Stn44	03/04/2022	15:57	171.99912	-25.83288	10	25	32	upper	0.27	5_11_21704_SO289	6.553785186	3.686848627	4.270380547	2.528339585	4.914278296	3.569461392	0	0	16.96857151	3.567564801	0	0.287819713	0	60.40779713	0	7.892559823	61.46927401	83.92268561	15.97898467
265	Stn44	03/04/2022	15:57	171.99912	-25.83288	12	5	32	upper	0.28	5_12_21706_SO289	7.467233746	3.552781404	7.586994844	2.612059439	4.28475159	3.213369872	0	0	16.1571967	3.461148443	0	0.341247324	0	59.69407619	0	7.455458809	55.92639144	81.36321014	16.35277353
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
